qc_id,batch_id,inspection_date,moisture_level,oil_content,defect_rate,brc_compliance_score,inspector_name,status
QC000900,PR20220319209,2022-03-19 01:00:00,74.5,5.3,0.53,95,Chakradhar D’Alia,Approved
QC000905,PR20220319763,2022-03-19 07:00:00,73.7,4.1,0.77,94,Advay Pall,Approved
QC000906,PR20220320988,2022-03-20 03:00:00,75.6,7.5,0.52,99,Harrison Sathe,Approved
QC000911,PR20220320582,2022-03-20 04:00:00,77.0,7.4,0.98,91,Ryan Soni,Approved
QC000913,PR20220320208,2022-03-20 06:00:00,79.3,7.1,1.47,90,Balendra Agate,Approved
QC000914,PR20220320213,2022-03-20 06:00:00,79.2,7.0,1.0,91,Dakshesh Bobal,Approved
QC000916,PR20220320357,2022-03-20 03:00:00,78.6,5.7,4.17,90,Yagnesh Lall,Approved
QC000918,PR20220320558,2022-03-20 05:00:00,76.9,5.0,3.21,93,Hritik Saha,Approved
QC000920,PR20220321475,2022-03-21 05:00:00,77.1,6.8,4.24,97,Timothy Rajan,Approved
QC000921,PR20220321115,2022-03-21 06:00:00,77.3,7.9,4.0,92,Aradhana Sarkar,Approved
QC000927,PR20220321798,2022-03-21 01:00:00,79.3,4.6,1.92,92,Qarin Rao,Approved
QC000930,PR20220322405,2022-03-22 06:00:00,74.9,5.2,4.83,95,Devansh Iyengar,Approved
QC000933,PR20220322968,2022-03-22 02:00:00,72.6,5.5,1.23,92,Zansi Pandya,Approved
QC000936,PR20220322325,2022-03-22 02:00:00,78.5,3.2,2.55,90,Diya Mukherjee,Approved
QC000944,PR20220323610,2022-03-23 02:00:00,75.2,3.5,2.2,99,Aarush Kumer,Approved
QC000947,PR20220323862,2022-03-23 04:00:00,78.5,3.7,4.93,91,Darsh Bir,Rejected
QC000948,PR20220323559,2022-03-23 06:00:00,72.5,4.4,3.99,89,Girindra Salvi,Approved
QC000949,PR20220323339,2022-03-23 01:00:00,74.9,5.4,1.34,99,Thomas Garde,Approved
QC000955,PR20220324244,2022-03-24 01:00:00,77.7,3.9,4.32,96,Manthan Ganguly,Approved
QC000956,PR20220324204,2022-03-24 05:00:00,76.3,5.7,4.7,92,Yashodhara Bhagat,Approved
QC000959,PR20220324756,2022-03-24 07:00:00,78.2,6.7,4.36,98,Gavin Kulkarni,Approved
QC000963,PR20220325822,2022-03-25 04:00:00,72.7,6.6,1.55,97,Ekalinga Dua,Approved
QC000965,PR20220325365,2022-03-25 04:00:00,74.2,3.1,4.52,91,Dhruv Jayaraman,Approved
QC000968,PR20220325538,2022-03-25 05:00:00,77.9,3.7,1.98,98,Geetika Mahal,Approved
QC000972,PR20220326466,2022-03-26 06:00:00,75.8,5.5,3.18,94,Raksha Tiwari,Approved
QC000974,PR20220326516,2022-03-26 04:00:00,75.8,6.2,4.48,89,Amruta Roy,Approved
QC000979,PR20220326691,2022-03-26 08:00:00,75.2,7.4,1.49,100,Dipta Natarajan,Approved
QC000982,PR20220327561,2022-03-27 03:00:00,73.0,4.2,1.43,86,Gopal Pathak,Approved
QC000987,PR20220327867,2022-03-27 01:00:00,79.9,4.9,3.43,100,Udarsh Kurian,Approved
QC000988,PR20220327284,2022-03-27 01:00:00,77.6,5.2,1.51,85,Vaishnavi Hans,Approved
QC000989,PR20220327758,2022-03-27 08:00:00,75.5,5.4,4.79,96,Frado Dube,Approved
QC000991,PR20220327536,2022-03-27 03:00:00,76.5,7.8,3.1,100,Gauri Narasimhan,Approved
QC001002,PR20220328509,2022-03-28 06:00:00,73.2,4.9,4.07,92,Upasna Mohanty,Approved
QC001007,PR20220328385,2022-03-28 04:00:00,75.4,3.5,0.93,100,Lucky Raval,Approved
QC001014,PR20220329981,2022-03-29 07:00:00,73.9,5.8,4.24,99,Faris Shan,Approved
QC001018,PR20220329504,2022-03-29 07:00:00,76.3,6.7,3.41,96,Mohammed Shukla,Approved
QC001019,PR20220329666,2022-03-29 04:00:00,76.2,4.1,4.47,95,Ati Maharaj,Approved
QC001020,PR20220330371,2022-03-30 03:00:00,74.2,4.3,1.66,91,Logan Nadig,Approved
QC001021,PR20220330482,2022-03-30 08:00:00,72.8,5.5,1.97,86,David Doshi,Approved
QC001022,PR20220330617,2022-03-30 01:00:00,76.2,5.3,2.84,98,Arjun Bhatia,Approved
QC001023,PR20220330528,2022-03-30 06:00:00,74.4,7.1,2.9,92,Warhi Konda,Approved
QC001025,PR20220330678,2022-03-30 08:00:00,73.7,7.5,0.99,100,Chaman Lalla,Approved
QC001029,PR20220330260,2022-03-30 04:00:00,77.9,6.4,0.83,97,Oliver Ravel,Approved
QC001036,PR20220331297,2022-03-31 04:00:00,79.2,4.6,3.83,90,Peter Munshi,Approved
QC001038,PR20220331931,2022-03-31 02:00:00,74.2,5.6,4.88,100,Maanas Bobal,Approved
QC001041,PR20220331693,2022-03-31 06:00:00,76.9,4.5,2.56,92,Samar Talwar,Approved
QC001042,PR20220331420,2022-03-31 03:00:00,77.4,5.2,4.6,96,Barkha Issac,Approved
QC001044,PR20220331511,2022-03-31 01:00:00,78.9,3.7,4.03,91,Vrinda Kade,Approved
QC001054,PR20220401559,2022-04-01 04:00:00,79.5,4.6,1.57,92,Gaurangi Mallick,Approved
QC001061,PR20220402343,2022-04-02 04:00:00,72.1,3.6,4.82,89,Harshil Ghosh,Approved
QC001066,PR20220402817,2022-04-02 07:00:00,75.1,4.9,1.7,85,Tamanna Sama,Approved
QC001069,PR20220403949,2022-04-03 07:00:00,73.3,5.5,3.75,89,Liam Kohli,Approved
QC001071,PR20220403540,2022-04-03 08:00:00,76.4,3.2,4.12,95,Sai Singh,Approved
QC001073,PR20220403781,2022-04-03 05:00:00,79.5,5.2,2.15,99,Arjun Shanker,Rejected
QC001074,PR20220403632,2022-04-03 01:00:00,73.8,4.5,3.4,97,Ishita Banik,Approved
QC001078,PR20220403372,2022-04-03 02:00:00,78.2,4.7,2.03,93,Harrison Guha,Approved
QC001090,PR20220404140,2022-04-04 08:00:00,75.6,3.9,4.67,88,Samar Pingle,Approved
QC001100,PR20220405774,2022-04-05 02:00:00,77.6,5.2,1.05,98,Eta Chada,Approved
QC001102,PR20220405950,2022-04-05 02:00:00,78.8,5.4,4.09,94,Ucchal Ganguly,Rejected
QC001103,PR20220405500,2022-04-05 06:00:00,72.3,4.4,3.3,98,Ishaan Rai,Approved
QC001104,PR20220405830,2022-04-05 04:00:00,75.9,4.5,1.41,92,Finn Padmanabhan,Approved
QC001107,PR20220406977,2022-04-06 08:00:00,74.4,6.7,1.33,89,Ethan Ranganathan,Approved
QC001113,PR20220406581,2022-04-06 06:00:00,76.8,5.1,3.93,87,Lakshmi Setty,Approved
QC001116,PR20220406738,2022-04-06 01:00:00,73.6,4.4,2.29,85,Wriddhish Gade,Approved
QC001118,PR20220407120,2022-04-07 01:00:00,73.3,5.3,2.37,96,Barkha Iyengar,Approved
QC001122,PR20220407887,2022-04-07 03:00:00,79.9,6.0,0.81,89,Andrew D’Alia,Approved
QC001124,PR20220407943,2022-04-07 04:00:00,75.7,7.4,4.4,86,Panini Garg,Approved
QC001126,PR20220407891,2022-04-07 08:00:00,79.7,7.5,1.29,87,Yatan Thaman,Approved
QC001128,PR20220407142,2022-04-07 05:00:00,72.0,6.1,3.66,97,Daniel Badami,Approved
QC001136,PR20220408151,2022-04-08 04:00:00,73.0,3.8,4.83,88,Timothy Ganguly,Approved
QC001139,PR20220408568,2022-04-08 03:00:00,79.6,3.8,1.61,96,Oviya Rai,Approved
QC001141,PR20220408999,2022-04-08 02:00:00,79.1,5.2,4.09,94,Bachittar Karan,Approved
QC001149,PR20220409521,2022-04-09 08:00:00,75.2,6.7,2.29,98,Dakshesh Kumer,Approved
QC001152,PR20220409505,2022-04-09 04:00:00,79.2,4.6,2.85,92,Aarini Barman,Approved
QC001153,PR20220410937,2022-04-10 06:00:00,76.2,6.2,1.88,93,Wahab Shenoy,Approved
QC001154,PR20220410661,2022-04-10 04:00:00,77.1,3.7,4.52,87,Nicholas Brahmbhatt,Approved
QC001158,PR20220410436,2022-04-10 02:00:00,73.2,7.2,3.62,93,Dhriti Krishnamurthy,Rejected
QC001163,PR20220411684,2022-04-11 07:00:00,74.7,4.6,4.85,89,Teerth Sule,Approved
QC001164,PR20220411160,2022-04-11 02:00:00,73.6,6.6,1.33,98,Krishna Samra,Approved
QC001167,PR20220411959,2022-04-11 03:00:00,79.2,6.7,4.7,87,Warda Mukherjee,Approved
QC001169,PR20220411695,2022-04-11 05:00:00,79.0,5.7,1.19,87,Jack Ratta,Rejected
QC001172,PR20220411887,2022-04-11 06:00:00,73.8,4.0,1.49,90,Samar Manne,Approved
QC001174,PR20220411725,2022-04-11 02:00:00,75.8,7.3,0.6,89,Wazir Sharaf,Approved
QC001175,PR20220411398,2022-04-11 02:00:00,73.9,6.0,4.39,97,Jason Subramanian,Approved
QC001180,PR20220412294,2022-04-12 03:00:00,74.4,4.9,2.18,91,Xiti Mand,Approved
QC001184,PR20220412577,2022-04-12 03:00:00,74.3,6.5,3.45,92,Janani Chaudhry,Approved
QC001186,PR20220412756,2022-04-12 07:00:00,78.7,7.6,4.55,99,Avni Gopal,Approved
QC001187,PR20220413760,2022-04-13 06:00:00,76.3,3.9,1.5,91,Chaitanya Kar,Approved
QC001192,PR20220413143,2022-04-13 06:00:00,76.7,7.6,2.89,87,Urmi Misra,Approved
QC001193,PR20220413625,2022-04-13 06:00:00,79.5,4.3,0.89,96,Xavier Lanka,Rejected
QC001194,PR20220413565,2022-04-13 04:00:00,78.4,7.4,2.52,85,Ekanta Panchal,Approved
QC001196,PR20220413766,2022-04-13 01:00:00,72.8,3.2,0.78,88,Nachiket Boase,Approved
QC001199,PR20220413447,2022-04-13 02:00:00,75.5,4.2,2.58,88,Bhavika Sahni,Approved
QC001200,PR20220414190,2022-04-14 02:00:00,75.9,5.3,3.29,89,Jagrati Bahl,Approved
QC001201,PR20220414533,2022-04-14 01:00:00,77.4,5.0,2.02,98,Gayathri Hayre,Approved
QC001202,PR20220414979,2022-04-14 03:00:00,74.9,3.4,1.95,97,Gopal Sood,Approved
QC001207,PR20220414433,2022-04-14 05:00:00,73.6,4.5,3.71,91,Ranbir Baria,Approved
QC001213,PR20220415109,2022-04-15 06:00:00,79.9,7.6,4.2,99,Yutika Varghese,Approved
QC001214,PR20220415562,2022-04-15 06:00:00,77.9,7.7,3.88,99,Falak Ramachandran,Approved
QC001216,PR20220415235,2022-04-15 08:00:00,75.8,6.0,1.88,88,Yashoda Reddy,Approved
QC001220,PR20220415795,2022-04-15 03:00:00,72.0,4.8,2.32,89,Orinder Bakshi,Approved
QC001223,PR20220416829,2022-04-16 02:00:00,77.9,7.3,4.83,95,Daksha Babu,Approved
QC001227,PR20220416481,2022-04-16 03:00:00,74.8,7.8,4.1,97,Jatin Ahuja,Approved
QC001228,PR20220416975,2022-04-16 03:00:00,72.2,6.0,2.15,98,Jatin Borde,Approved
QC001231,PR20220417493,2022-04-17 02:00:00,72.3,5.7,3.13,96,Dayita Jani,Approved
QC001233,PR20220417453,2022-04-17 02:00:00,74.0,7.7,3.25,86,Eesha Das,Approved
QC001239,PR20220418360,2022-04-18 08:00:00,73.4,6.6,2.75,88,Neha Walla,Approved
QC001240,PR20220418987,2022-04-18 07:00:00,75.8,7.2,1.12,100,Kevin Goswami,Approved
QC001241,PR20220418435,2022-04-18 01:00:00,75.9,6.9,3.47,91,Isaiah Kulkarni,Approved
QC001244,PR20220418396,2022-04-18 02:00:00,72.0,6.9,4.75,96,Balvan Chowdhury,Approved
QC001246,PR20220418911,2022-04-18 04:00:00,77.6,7.4,2.12,94,Tanvi Kara,Approved
QC001253,PR20220419403,2022-04-19 07:00:00,74.8,4.6,3.81,99,Vivaan Pall,Approved
QC001256,PR20220419536,2022-04-19 06:00:00,79.5,7.4,1.18,94,Ishani Hora,Approved
QC001258,PR20220419947,2022-04-19 08:00:00,77.0,8.0,1.83,86,Anay Sama,Approved
QC001265,PR20220420827,2022-04-20 01:00:00,77.1,7.5,4.55,95,Samuel Vohra,Approved
QC001270,PR20220420529,2022-04-20 07:00:00,74.6,3.5,3.41,93,Nidra Nazareth,Approved
QC001273,PR20220420595,2022-04-20 03:00:00,79.6,5.5,2.56,86,Omkaar Dass,Approved
QC001277,PR20220421554,2022-04-21 05:00:00,78.9,5.1,3.56,93,Rachit Koshy,Approved
QC001282,PR20220421773,2022-04-21 08:00:00,75.1,4.9,1.35,86,Advay Chacko,Approved
QC001283,PR20220421180,2022-04-21 07:00:00,72.7,7.4,1.32,97,Bhavani Dugar,Approved
QC001289,PR20220422507,2022-04-22 05:00:00,72.5,5.9,2.96,99,Devika Kunda,Approved
QC001294,PR20220422253,2022-04-22 01:00:00,76.5,5.3,1.14,99,Siya Mani,Approved
QC001295,PR20220422797,2022-04-22 03:00:00,72.2,3.2,4.74,96,Victor Mohan,Approved
QC001305,PR20220423970,2022-04-23 01:00:00,76.3,5.0,2.35,86,Yashodhara Natt,Approved
QC001310,PR20220424180,2022-04-24 05:00:00,77.2,4.9,4.08,85,Triveni Taneja,Approved
QC001312,PR20220424443,2022-04-24 04:00:00,74.1,4.8,4.71,99,Utkarsh Chauhan,Approved
QC001318,PR20220424587,2022-04-24 06:00:00,74.1,6.3,2.14,90,Jagat Sunder,Approved
QC001319,PR20220424403,2022-04-24 05:00:00,75.8,3.2,1.25,93,Tripti Guha,Approved
QC001321,PR20220425181,2022-04-25 03:00:00,72.8,7.2,4.83,85,Umang Shah,Approved
QC001323,PR20220425846,2022-04-25 04:00:00,72.5,3.4,2.98,100,Ishani Mall,Approved
QC001324,PR20220425997,2022-04-25 02:00:00,76.0,6.3,3.82,98,Dalbir Bera,Approved
QC001326,PR20220425819,2022-04-25 04:00:00,78.4,3.7,0.67,95,Anjali Anand,Approved
QC001327,PR20220425337,2022-04-25 06:00:00,79.1,5.3,4.87,100,Vidhi Krish,Approved
QC001328,PR20220425175,2022-04-25 05:00:00,76.3,5.6,3.3,86,Zehaan Mand,Approved
QC001330,PR20220425321,2022-04-25 01:00:00,73.4,4.3,4.58,96,Omisha Nadig,Approved
QC001333,PR20220426145,2022-04-26 02:00:00,73.7,4.2,2.79,91,Qarin Gola,Approved
QC001336,PR20220426144,2022-04-26 04:00:00,77.1,3.0,2.56,95,Anmol Bhatia,Approved
QC001338,PR20220426473,2022-04-26 07:00:00,75.2,7.3,4.28,89,Gopal Borah,Approved
QC001339,PR20220426447,2022-04-26 05:00:00,79.2,7.2,4.04,85,Mitesh Mall,Approved
QC001345,PR20220426363,2022-04-26 04:00:00,78.9,3.9,2.03,92,Laban Pandey,Rejected
QC001346,PR20220427426,2022-04-27 08:00:00,77.5,7.6,3.5,91,Yoshita Zachariah,Approved
QC001347,PR20220427810,2022-04-27 01:00:00,73.7,7.7,3.92,95,Max Sood,Approved
QC001356,PR20220428417,2022-04-28 01:00:00,77.7,6.8,3.47,95,Rehaan Dubey,Approved
QC001360,PR20220428473,2022-04-28 05:00:00,72.2,4.3,4.8,89,Bhavna Pradhan,Approved
QC001363,PR20220429155,2022-04-29 07:00:00,74.3,6.9,2.41,92,Devika Andra,Approved
QC001365,PR20220429409,2022-04-29 08:00:00,79.3,5.8,3.34,86,Nicholas Mand,Approved
QC001366,PR20220429414,2022-04-29 01:00:00,73.9,3.3,3.9,93,Samesh Khosla,Approved
QC001369,PR20220429697,2022-04-29 03:00:00,72.5,6.6,3.0,94,Vedika Vig,Approved
QC001370,PR20220429226,2022-04-29 07:00:00,78.6,4.0,2.94,91,Maanas Bava,Approved
QC001379,PR20220430677,2022-04-30 01:00:00,76.9,3.4,3.83,91,Oviya Anand,Rejected
QC001381,PR20220430970,2022-04-30 05:00:00,75.1,3.6,2.24,88,Naveen Madan,Approved
QC001382,PR20220430317,2022-04-30 08:00:00,72.8,7.4,2.56,99,Fitan Sibal,Approved
QC001387,PR20220501736,2022-05-01 01:00:00,73.1,4.3,3.76,90,Oliver Bose,Approved
QC001388,PR20220501988,2022-05-01 04:00:00,78.3,3.2,0.77,98,Ishanvi Sarkar,Approved
QC001393,PR20220501241,2022-05-01 01:00:00,79.3,4.7,1.37,92,Sanya Parsa,Approved
QC001394,PR20220501719,2022-05-01 02:00:00,73.0,5.4,3.97,92,Omisha Rajagopal,Approved
QC001401,PR20220502288,2022-05-02 08:00:00,76.2,3.1,2.68,85,Damyanti Zachariah,Approved
QC001408,PR20220502273,2022-05-02 07:00:00,74.5,6.4,2.86,95,Pavani Gole,Approved
QC001423,PR20220504933,2022-05-04 05:00:00,79.7,6.0,3.35,90,Bhavini Bassi,Approved
QC001426,PR20220504490,2022-05-04 02:00:00,76.2,4.6,3.34,86,Ayushman Ray,Approved
QC001430,PR20220504357,2022-05-04 07:00:00,74.7,6.6,1.57,96,Ekanta Jani,Approved
QC001431,PR20220504286,2022-05-04 01:00:00,74.9,5.9,3.33,100,Yutika Mall,Rejected
QC001432,PR20220504240,2022-05-04 08:00:00,77.3,6.5,1.93,94,Tamanna Pingle,Approved
QC001437,PR20220505764,2022-05-05 02:00:00,79.1,3.1,1.35,99,Irya Bajwa,Approved
QC001447,PR20220506160,2022-05-06 03:00:00,72.6,6.4,1.73,98,Hemang Deo,Approved
QC001454,PR20220506105,2022-05-06 04:00:00,73.6,5.4,3.29,95,Chanakya Pai,Approved
QC001457,PR20220507491,2022-05-07 06:00:00,77.0,5.8,4.96,89,Max Dalal,Approved
QC001459,PR20220507170,2022-05-07 06:00:00,78.9,4.2,3.91,99,Odika Maharaj,Approved
QC001462,PR20220507624,2022-05-07 02:00:00,76.6,3.4,0.72,91,Dalaja Devi,Approved
QC001467,PR20220508848,2022-05-08 05:00:00,78.4,5.7,3.07,94,Vamakshi Sengupta,Approved
QC001472,PR20220508960,2022-05-08 06:00:00,74.7,7.7,3.71,90,Aadhya Mangat,Approved
QC001475,PR20220508425,2022-05-08 08:00:00,79.4,3.5,3.13,94,Samar Mandal,Approved
QC001477,PR20220508621,2022-05-08 06:00:00,77.1,3.6,2.06,92,Xiti Pall,Approved
QC001480,PR20220509773,2022-05-09 07:00:00,73.7,7.9,2.95,96,Hemangini Raj,Approved
QC001481,PR20220509376,2022-05-09 01:00:00,74.5,6.3,3.47,94,Girik Mukhopadhyay,Approved
QC001482,PR20220509192,2022-05-09 05:00:00,74.8,8.0,4.14,90,Chaaya Bumb,Approved
QC001483,PR20220509440,2022-05-09 01:00:00,75.2,6.3,3.7,93,Harshil Bandi,Approved
QC001489,PR20220509855,2022-05-09 08:00:00,73.4,7.4,4.22,89,Neelima Saha,Approved
QC001490,PR20220510103,2022-05-10 04:00:00,78.0,4.1,1.11,89,Gunbir Majumdar,Approved
QC001498,PR20220510201,2022-05-10 04:00:00,73.4,3.5,4.73,90,Oliver Kibe,Approved
QC001499,PR20220510493,2022-05-10 07:00:00,78.8,3.5,3.55,94,Hemal Manne,Approved
QC001500,PR20220510772,2022-05-10 02:00:00,74.0,3.1,1.82,89,Kai Shah,Approved
QC001504,PR20220511707,2022-05-11 06:00:00,75.5,3.1,1.96,100,Faras Viswanathan,Approved
QC001510,PR20220512787,2022-05-12 03:00:00,77.6,4.1,2.68,99,Amaira Balan,Approved
QC001512,PR20220512742,2022-05-12 04:00:00,79.1,3.1,4.04,90,Libni Das,Approved
QC001515,PR20220512963,2022-05-12 01:00:00,75.1,5.7,1.54,88,Harish Peri,Approved
QC001516,PR20220512626,2022-05-12 08:00:00,76.6,6.7,1.41,100,Hemani Nagarajan,Approved
QC001519,PR20220513271,2022-05-13 02:00:00,74.7,5.8,2.38,98,Ishanvi Doshi,Approved
QC001524,PR20220513284,2022-05-13 07:00:00,74.3,5.3,1.81,94,Alexander Sur,Approved
QC001528,PR20220513967,2022-05-13 03:00:00,74.4,6.1,2.65,85,Wishi Bhavsar,Approved
QC001535,PR20220514348,2022-05-14 05:00:00,77.4,7.2,4.74,99,Dayamai Gupta,Approved
QC001539,PR20220515341,2022-05-15 01:00:00,73.2,6.1,3.12,95,Yoshita Balay,Approved
QC001540,PR20220515202,2022-05-15 08:00:00,78.9,7.5,3.92,90,Faris Om,Approved
QC001542,PR20220515466,2022-05-15 05:00:00,76.8,4.0,1.74,87,Oscar Chander,Approved
QC001543,PR20220515589,2022-05-15 05:00:00,76.8,3.7,1.33,89,Naveen Nagi,Approved
QC001546,PR20220515314,2022-05-15 03:00:00,79.3,7.8,0.52,86,Damini Dara,Approved
QC001548,PR20220515870,2022-05-15 05:00:00,78.9,7.7,2.87,92,Hitesh Sarkar,Approved
QC001549,PR20220515971,2022-05-15 07:00:00,75.6,7.6,0.53,92,Ijaya Sood,Approved
QC001550,PR20220515554,2022-05-15 04:00:00,78.7,4.5,3.39,100,Gaurika Balasubramanian,Approved
QC001553,PR20220516154,2022-05-16 04:00:00,74.6,5.6,4.14,88,Hitesh Subramaniam,Approved
QC001554,PR20220516923,2022-05-16 05:00:00,73.5,6.3,4.54,91,Simon Sachdev,Approved
QC001567,PR20220517975,2022-05-17 01:00:00,79.2,7.5,2.83,100,Abhimanyu Bansal,Approved
QC001568,PR20220517741,2022-05-17 05:00:00,78.1,5.2,2.57,92,Fiyaz Rout,Approved
QC001570,PR20220518407,2022-05-18 01:00:00,74.3,4.4,0.67,90,Zayan Dugar,Approved
QC001573,PR20220518765,2022-05-18 03:00:00,76.3,4.5,1.34,92,Xiti Iyer,Approved
QC001577,PR20220518514,2022-05-18 03:00:00,73.0,4.7,4.55,100,Keya Tandon,Approved
QC001581,PR20220518930,2022-05-18 06:00:00,76.1,5.8,0.74,89,Ati Din,Approved
QC001583,PR20220519306,2022-05-19 05:00:00,76.2,6.3,1.18,88,Pavani Sachdev,Approved
QC001591,PR20220519375,2022-05-19 03:00:00,79.9,7.6,4.97,92,George Wagle,Approved
QC001592,PR20220519174,2022-05-19 08:00:00,74.9,7.1,1.98,100,Radhika Bhagat,Approved
QC001594,PR20220520196,2022-05-20 02:00:00,78.0,7.7,1.2,99,Nirja Kant,Approved
QC001598,PR20220520895,2022-05-20 03:00:00,73.1,3.5,4.09,85,Yashoda Rajagopalan,Approved
QC001599,PR20220520971,2022-05-20 04:00:00,77.3,5.6,3.98,97,Girik Baria,Approved
QC001603,PR20220521727,2022-05-21 04:00:00,78.8,7.7,1.41,86,Gagan Dutta,Approved
QC001608,PR20220521951,2022-05-21 01:00:00,75.5,7.6,2.58,88,Kiaan Balan,Approved
QC001609,PR20220521996,2022-05-21 06:00:00,75.9,7.7,3.81,89,Joshua Som,Approved
QC001613,PR20220522482,2022-05-22 01:00:00,76.4,4.8,4.62,93,Hemangini Choudhury,Approved
QC001615,PR20220522813,2022-05-22 04:00:00,72.1,4.6,4.76,92,Ekansh Randhawa,Approved
QC001618,PR20220522429,2022-05-22 02:00:00,76.0,6.1,2.9,87,Neel Vala,Approved
QC001622,PR20220523349,2022-05-23 04:00:00,75.2,6.3,3.95,87,Eshana Madan,Approved
QC001631,PR20220523772,2022-05-23 08:00:00,74.9,6.0,0.87,89,Aarini Parmer,Approved
QC001632,PR20220523481,2022-05-23 01:00:00,76.4,6.7,3.13,87,Sai Lala,Approved
QC001633,PR20220523112,2022-05-23 06:00:00,79.0,4.4,2.71,96,Anita Sahota,Approved
QC001636,PR20220523812,2022-05-23 08:00:00,72.7,6.5,2.49,85,Falan Wadhwa,Approved
QC001638,PR20220524127,2022-05-24 08:00:00,76.2,3.6,4.99,88,Ganga Koshy,Approved
QC001639,PR20220524205,2022-05-24 05:00:00,78.2,5.0,3.06,85,Yahvi Swamy,Approved
QC001642,PR20220524969,2022-05-24 06:00:00,76.9,7.8,3.96,91,Yashawini Mutti,Approved
QC001645,PR20220524780,2022-05-24 06:00:00,74.8,7.9,1.86,99,Vivaan Dhawan,Approved
QC001648,PR20220525314,2022-05-25 08:00:00,76.6,6.5,1.72,90,Geetika Kuruvilla,Approved
QC001651,PR20220525850,2022-05-25 06:00:00,79.7,4.1,2.49,95,Devika Banerjee,Approved
QC001653,PR20220525411,2022-05-25 07:00:00,73.4,7.4,1.5,89,Agastya Lata,Approved
QC001656,PR20220526539,2022-05-26 05:00:00,72.3,3.2,2.36,100,Bhavani Dua,Approved
QC001657,PR20220526847,2022-05-26 04:00:00,76.2,3.2,0.92,94,Garima Venkataraman,Approved
QC001660,PR20220526663,2022-05-26 05:00:00,72.8,6.3,1.85,89,Lucky Reddy,Approved
QC001666,PR20220526526,2022-05-26 04:00:00,76.5,3.4,4.51,85,Pahal Ramachandran,Approved
QC001674,PR20220527706,2022-05-27 04:00:00,74.4,6.9,4.22,99,Hiral Devi,Approved
QC001682,PR20220527906,2022-05-27 08:00:00,79.9,6.7,2.49,91,Niharika Munshi,Approved
QC001686,PR20220528925,2022-05-28 08:00:00,73.2,3.2,4.49,88,Samarth Boase,Approved
QC001687,PR20220528160,2022-05-28 06:00:00,75.6,6.7,2.73,95,Sudiksha Khatri,Approved
QC001688,PR20220528197,2022-05-28 05:00:00,79.0,6.7,0.88,100,Nidhi Dutta,Approved
QC001689,PR20220528934,2022-05-28 05:00:00,78.0,4.3,3.98,98,Dev Patel,Approved
QC001691,PR20220528687,2022-05-28 01:00:00,79.6,7.7,1.06,99,Upkaar Dua,Approved
QC001697,PR20220529242,2022-05-29 04:00:00,72.4,6.9,3.69,94,Warinder Bansal,Approved
QC001698,PR20220529111,2022-05-29 05:00:00,73.4,6.4,0.57,99,Jackson Char,Approved
QC001702,PR20220529562,2022-05-29 07:00:00,77.0,7.2,3.39,98,Nimrat Batta,Approved
QC001706,PR20220530681,2022-05-30 01:00:00,72.5,8.0,2.1,93,Faras Gaba,Rejected
QC001713,PR20220530138,2022-05-30 05:00:00,75.0,3.4,1.25,96,Rushil Ganesan,Approved
QC001714,PR20220530206,2022-05-30 03:00:00,74.2,7.0,3.61,96,Ekani Palla,Approved
QC001718,PR20220531221,2022-05-31 06:00:00,76.7,7.3,4.99,96,Charan Randhawa,Approved
QC001721,PR20220531613,2022-05-31 03:00:00,75.1,5.0,3.81,99,Janaki Tara,Approved
QC001722,PR20220531259,2022-05-31 04:00:00,77.2,3.1,3.45,97,Amaira Kata,Approved
QC001724,PR20220531679,2022-05-31 05:00:00,77.8,7.9,3.14,98,Harita Saraf,Approved
QC001726,PR20220601906,2022-06-01 04:00:00,77.5,6.9,0.93,92,Harini Ratti,Approved
QC001728,PR20220601901,2022-06-01 08:00:00,77.9,5.7,0.95,97,Fariq Saraf,Rejected
QC001734,PR20220601891,2022-06-01 02:00:00,77.4,4.2,2.92,92,Anusha Ben,Approved
QC001736,PR20220602980,2022-06-02 08:00:00,74.2,3.5,1.63,95,Ethan Sood,Approved
QC001738,PR20220602408,2022-06-02 02:00:00,75.5,5.5,1.17,87,Balendra Narula,Approved
QC001739,PR20220602225,2022-06-02 08:00:00,74.6,7.3,4.6,100,Madhavi Padmanabhan,Approved
QC001748,PR20220603837,2022-06-03 06:00:00,76.3,5.5,3.12,95,Frado Barman,Approved
QC001749,PR20220603655,2022-06-03 08:00:00,73.7,8.0,3.85,91,Osha Solanki,Approved
QC001751,PR20220603719,2022-06-03 02:00:00,73.9,4.4,3.42,87,Lakshmi Bhasin,Approved
QC001753,PR20220603543,2022-06-03 03:00:00,74.6,4.8,4.01,93,Fitan Dar,Approved
QC001759,PR20220603779,2022-06-03 07:00:00,74.1,6.5,4.71,97,Shivansh Wali,Approved
QC001760,PR20220603213,2022-06-03 04:00:00,73.0,3.7,4.74,99,Vedika Viswanathan,Approved
QC001761,PR20220603763,2022-06-03 08:00:00,73.6,3.1,4.41,94,Manan Deshmukh,Approved
QC001762,PR20220603906,2022-06-03 04:00:00,74.3,4.5,1.52,87,Oliver Saran,Approved
QC001764,PR20220604788,2022-06-04 06:00:00,79.3,6.9,3.19,92,Fiyaz Sule,Approved
